dataset_name,adaptation_method,run_name,model_name,image_size,batch_size,probe_batch_size,data_fraction,dataset_seed,normalize_features,train_trial_id,lr,weight_decay,trial_id,epoch,epochs,threshold,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro,loss,head_train_seconds,train_wall_seconds,checkpoint_eval_seconds,threshold_search_seconds,head_total_params,head_trainable_params
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.005,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.01,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.02,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.03,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.04,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.05,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.07,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.1,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.15,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.2,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.3,0.5372516880375323,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_001,1,1,0.5,0.5372516880375323,0.94920606623967,0.5418486496122649,0.0,0.0,0.5511875120764036,87.66547682881355,180.12405026098713,0.22493738308548927,1.3513483048882335,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.005,0.5439285920001088,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.45268600652090146,87.66547682881355,180.12405026098713,0.21398239908739924,1.3401805530302227,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.01,0.5439285920001088,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.45268600652090146,87.66547682881355,180.12405026098713,0.21398239908739924,1.3401805530302227,14350,14350
chestmnist,linear_probe,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.02,0.5439285920001088,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.45268600652090146,87.66547682881355,180.12405026098713,0.21398239908739924,1.3401805530302227,14350,14350
