dataset_name,adaptation_method,run_name,model_name,image_size,setting,n_train,k,threshold,positive_neighbors_needed,runs,classes_with_positive_train_examples_mean,mean_auc_mean,mean_auc_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,mean_accuracy_mean,exact_match_accuracy_mean
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.03,1,10,11.1,0.5360955473256015,0.014325379219485016,0.09407755832965306,0.01078271470600594,0.16523681534408205,0.017850404059910507,0.8114034864324552,0.09728139762902219
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.05,1,10,11.1,0.5360955473256015,0.014325379219485016,0.09407755832965306,0.01078271470600594,0.16523681534408205,0.017850404059910507,0.8114034864324552,0.09728139762902219
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.1,1,10,11.1,0.5360955473256015,0.014325379219485016,0.09407755832965306,0.01078271470600594,0.16523681534408205,0.017850404059910507,0.8114034864324552,0.09728139762902219
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.15,1,10,11.1,0.5360955473256015,0.014325379219485016,0.09407755832965306,0.01078271470600594,0.16523681534408205,0.017850404059910507,0.8114034864324552,0.09728139762902219
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.2,1,10,11.1,0.5360955473256015,0.014325379219485016,0.09407755832965306,0.01078271470600594,0.16523681534408205,0.017850404059910507,0.8114034864324552,0.09728139762902219
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.3,2,10,11.1,0.5360955473256015,0.014325379219485016,0.04424069102734074,0.02013293197738365,0.11525238116921539,0.043983321256715203,0.9326155883513938,0.42814867635261605
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,5,0.5,3,10,11.1,0.5360955473256015,0.014325379219485016,0.010564796456188585,0.010480141506614462,0.03334203824170021,0.03172881978906392,0.9475850916175366,0.5292450307514038
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.01,1,10,11.1,0.546752603843186,0.016303221663278102,0.09653515654846677,0.008065548129557332,0.15936468798613593,0.013192403425216376,0.6994925700024194,0.013316694892592924
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.03,1,10,11.1,0.546752603843186,0.016303221663278102,0.09653515654846677,0.008065548129557332,0.15936468798613593,0.013192403425216376,0.6994925700024194,0.013316694892592924
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.05,1,10,11.1,0.546752603843186,0.016303221663278102,0.09653515654846677,0.008065548129557332,0.15936468798613593,0.013192403425216376,0.6994925700024194,0.013316694892592924
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.1,1,10,11.1,0.546752603843186,0.016303221663278102,0.09653515654846677,0.008065548129557332,0.15936468798613593,0.013192403425216376,0.6994925700024194,0.013316694892592924
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.15,2,10,11.1,0.546752603843186,0.016303221663278102,0.0675184449124042,0.018236400233106374,0.1732687666321366,0.03440025665494661,0.8888441801535661,0.22242624119796775
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.2,2,10,11.1,0.546752603843186,0.016303221663278102,0.0675184449124042,0.018236400233106374,0.1732687666321366,0.03440025665494661,0.8888441801535661,0.22242624119796775
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,50-img,50,10,0.3,3,10,11.1,0.546752603843186,0.016303221663278102,0.03417879415392486,0.019483255776583212,0.11177714189152006,0.05693272374370751,0.9362293558122063,0.4415099384971922
