dataset_name,adaptation_method,run_name,model_name,image_size,batch_size,probe_batch_size,data_fraction,dataset_seed,normalize_features,train_trial_id,lr,weight_decay,trial_id,epoch,epochs,threshold,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro,loss,head_train_seconds,train_wall_seconds,checkpoint_eval_seconds,threshold_search_seconds,head_total_params,head_trainable_params
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.03,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.04,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.05,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.07,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.1,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.15,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.2,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.3,0.5332665125401248,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_002,2,2,0.5,0.5332665125401248,0.94920606623967,0.5418486496122649,0.0,0.0,0.4539895839514351,82.03958707372658,172.6508462720085,0.18619292881339788,1.338063727132976,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.005,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.01,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.02,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.03,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.04,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.05,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.07,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.1,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.15,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.2,0.5338941910203381,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.3,0.5338941910203381,0.7875670100467321,0.42606292895980036,0.08949075395006618,0.11123541633370625,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_003,3,3,0.5,0.5338941910203381,0.94920606623967,0.5418486496122649,0.0,0.0,0.3836325889725408,82.03958707372658,172.6508462720085,0.1876406620722264,1.337082939920947,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.005,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.01,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.02,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.03,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.04,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.05,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.07,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.1,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.15,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.2,0.5342291115478589,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.3,0.5342291115478589,0.8898042860962908,0.4918441928870666,0.06142315353006026,0.08616684266103485,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_004,4,4,0.5,0.5342291115478589,0.94920606623967,0.5418486496122649,0.0,0.0,0.3333830282574234,82.03958707372658,172.6508462720085,0.2025250899605453,1.3392637851648033,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.005,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.01,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.02,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.03,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.04,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.05,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.07,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.1,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.15,0.5345780259223566,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.2,0.5345780259223566,0.6366177275794888,0.04002139228095196,0.09904100603317816,0.14449524095031102,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.3,0.5345780259223566,0.9193269071600474,0.5114537837596934,0.041168611332858825,0.06203271892812199,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_005,5,5,0.5,0.5345780259223566,0.94920606623967,0.5418486496122649,0.0,0.0,0.29712613999222,82.03958707372658,172.6508462720085,0.20614170306362212,1.3417798939626664,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.005,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.01,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.02,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.03,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.04,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.05,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.07,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.1,0.5354951603734632,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.15,0.5354951603734632,0.6368532973399718,0.015865941706034406,0.095391958885041,0.1509169941645826,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.2,0.5354951603734632,0.861968853857614,0.41973437917817985,0.08055146360647984,0.1321056845476381,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.3,0.5354951603734632,0.9381724879986758,0.5263392459220965,0.02104475207206139,0.03784801347468542,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_007,7,7,0.5,0.5354951603734632,0.94920606623967,0.5418486496122649,0.0,0.0,0.25097791565002225,82.03958707372658,172.6508462720085,0.19099560286849737,1.345271518919617,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.005,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.01,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.02,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.03,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.04,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.05,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
chestmnist,linear_probe,dinov2_large_224,facebook/dinov2-large,224,16,512,1.0,0,True,train_trial_000,0.0001,0.0,train_trial_000_epoch_010,10,10,0.07,0.5372892932790408,0.050793933760330034,0.0,0.09299941954219755,0.09667724970310948,0.21619120516213028,82.03958707372658,172.6508462720085,0.18743077293038368,1.341019056038931,14350,14350
