dataset_name,adaptation_method,run_name,model_name,image_size,batch_size,probe_batch_size,data_fraction,dataset_seed,normalize_features,train_trial_id,lr,weight_decay,trial_id,epoch,epochs,threshold,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro,loss,head_train_seconds,train_wall_seconds,checkpoint_eval_seconds,threshold_search_seconds,head_total_params,head_trainable_params
chestmnist,linear_probe,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,16,512,1.0,0,True,train_trial_013,0.003,1e-05,train_trial_013_epoch_100,100,100,0.1,0.7952791526898108,0.8624718271299965,0.20028523041269275,0.23186500674164603,0.31644568209866775,0.15452809653474278,83.16056837304495,178.01037147687748,0.19600137509405613,1.3729268978349864,10766,10766
