dataset_name,adaptation_method,run_name,model_name,image_size,setting,n_train,k,threshold,positive_neighbors_needed,runs,classes_with_positive_train_examples_mean,mean_auc_mean,mean_auc_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,mean_accuracy_mean,exact_match_accuracy_mean
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.01,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.03,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.05,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.1,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.15,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.2,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.3,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,1-img,1,1,0.5,1,10,0.6,0.5,0.0,0.008634762453113598,0.013677635223665366,0.06246281188392975,0.09323951550056986,0.9163459946773967,0.34395222390587393
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.01,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.03,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.05,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.1,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.15,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.2,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.3,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,2-img,2,1,0.5,1,10,1.5,0.5026556842578459,0.003448930318984898,0.01861943971602119,0.02078985734761579,0.07408466833003065,0.08942817830251648,0.9166286783899762,0.3375701934218736
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.01,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.03,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.05,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.1,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.15,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.2,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.3,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,1,0.5,1,10,3.1,0.5045042530668515,0.0038221973384143094,0.028231979349204444,0.01776281137021106,0.10290988198673497,0.0624469564251262,0.9059688283906129,0.2955432748016757
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.01,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.03,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.05,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.1,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.15,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.2,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.3,1,10,3.1,0.5043207461048943,0.0042138933884305705,0.03523584788649214,0.019784965653642288,0.14343947188641532,0.0724001063283278,0.8363980746947144,0.12353150904715215
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,3,0.5,2,10,3.1,0.5043207461048943,0.0042138933884305705,0.010177268975880107,0.01367618099958778,0.05615059886459648,0.08047698569488608,0.9397208816675793,0.45801764863178535
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.01,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.03,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.05,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.1,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.15,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.2,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.3,2,10,3.1,0.5,0.0,0.012075477955302744,0.014692203009909546,0.08853478847203929,0.09857097728161121,0.9130550214559484,0.28980301274623405
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,5-img,5,5,0.5,3,10,3.1,0.5,0.0,0.002177878025879839,0.006887055027811426,0.021024118351825806,0.06648409978871479,0.9446328295111609,0.49653266779570365
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.01,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.03,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.05,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.1,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.15,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.2,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.3,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,1,0.5,1,10,4.9,0.5072764589677349,0.005164824773142968,0.035600694989807086,0.016527428216311996,0.09522511002290994,0.04982556229482035,0.9133141481924797,0.35184954095730453
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.01,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.03,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.05,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.1,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.15,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.2,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.3,1,10,4.9,0.5125317456050057,0.009141899970363092,0.04766035191526792,0.018474010390471134,0.135559982555251,0.051840726052980526,0.8470611080692194,0.1464925572689188
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,3,0.5,2,10,4.9,0.5125317456050057,0.009141899970363092,0.008151978001222002,0.0143250244985911,0.030179458973423095,0.05668298765329612,0.9455922987788574,0.5153667884838221
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,5,0.01,1,10,4.9,0.511581663900229,0.009205208332931142,0.049901707468870855,0.018396351106411617,0.1444023431960763,0.04913818435331413,0.7902894324678797,0.06607540779035564
chestmnist,frozen_feature_knn,dinov3_large_224,facebook/dinov3-vitl16-pretrain-lvd1689m,224,10-img,10,5,0.03,1,10,4.9,0.511581663900229,0.009205208332931142,0.049901707468870855,0.018396351106411617,0.1444023431960763,0.04913818435331413,0.7902894324678797,0.06607540779035564
