dataset_name,run_name,model_name,image_size,setting,seed,n_train,k,threshold,positive_neighbors_needed,neighbor_fraction,classes_with_positive_train_examples,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro
chestmnist,dinov2_small_224,facebook/dinov2-small,224,20-img,5,20,5,0.05,1,0.25,6,0.5117862469968318,0.8330447073204894,0.1419912648186113,0.055828493801924166,0.1311421092740466
chestmnist,dinov2_small_224,facebook/dinov2-small,224,20-img,6,20,5,0.05,1,0.25,10,0.5261080763134813,0.7520150764646709,0.004367590694357786,0.08239556141811581,0.13532833103938197
chestmnist,dinov2_small_224,facebook/dinov2-small,224,20-img,7,20,5,0.05,1,0.25,8,0.5045744939738569,0.8393159563495601,0.07549692485961315,0.04494005093299137,0.08610950173812283
chestmnist,dinov2_small_224,facebook/dinov2-small,224,20-img,8,20,5,0.05,1,0.25,7,0.5102265541922366,0.8217309920670292,0.019698725376593278,0.06899637745102033,0.16741005055010408
chestmnist,dinov2_small_224,facebook/dinov2-small,224,20-img,9,20,5,0.05,1,0.25,8,0.5190588637970162,0.7514739026905888,0.01952045636866031,0.0759950564077784,0.1717413906511914
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,0,25,5,0.05,1,0.2,6,0.5016096807359907,0.8166312250900896,0.0581156965861485,0.0546714307247438,0.156014652014652
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,1,25,5,0.05,1,0.2,9,0.5395084502436308,0.73941527765398,0.018183438809163028,0.08845893528128813,0.17443572624402445
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,2,25,5,0.05,1,0.2,9,0.5148083588093686,0.7931697502960539,0.017826900793297084,0.07524929952520483,0.15237697646506287
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,3,25,5,0.05,1,0.2,9,0.5092843519559315,0.848178472743942,0.15732239950084678,0.057145467105592096,0.11234365693865396
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,4,25,5,0.05,1,0.2,8,0.5060565250962253,0.8379343715380797,0.20197878598805596,0.05698163274937055,0.12546810045693477
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,5,25,5,0.05,1,0.2,7,0.5182827026409715,0.8150204372684094,0.06961404759782512,0.07166148973567685,0.16826978128936218
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,6,25,5,0.05,1,0.2,10,0.5248983641274046,0.7743114359568589,0.008111239860950173,0.08149548298488055,0.14227642276422764
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,7,25,5,0.05,1,0.2,8,0.504017931695019,0.8476818662218432,0.10553525269631875,0.05091642938055474,0.11484386562083765
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,8,25,5,0.05,1,0.2,7,0.5117177926436989,0.8523232271783837,0.09626526428380426,0.0677001872825496,0.17015491395656684
chestmnist,dinov2_small_224,facebook/dinov2-small,224,25-img,9,25,5,0.05,1,0.2,9,0.5211578665323897,0.7884710885869636,0.06248328728050628,0.07797635291012348,0.17051979827233235
