dataset_name,adaptation_method,run_name,model_name,image_size,setting,n_train,k,threshold,positive_neighbors_needed,runs,classes_with_positive_train_examples_mean,mean_auc_mean,mean_auc_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,mean_accuracy_mean,exact_match_accuracy_mean
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.03,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.05,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.1,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.15,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.2,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.3,1,10,4.9,0.5155496177677157,0.009380749008332571,0.04995578768350179,0.02039067188713256,0.1371806285431172,0.05594111382353076,0.8571046566411573,0.17575541492111596
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,3,0.5,2,10,4.9,0.5155496177677157,0.009380749008332571,0.010238331985093996,0.013856294644510181,0.04119142494666091,0.06352211849978774,0.9438038786242726,0.5003743649166592
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.01,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.03,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.05,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.1,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.15,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.2,1,10,4.9,0.5159159241006838,0.00877124790955801,0.051854582719946474,0.020172755812027647,0.14388456150941015,0.04686631108903438,0.7944946710300129,0.06899010607005972
